,emojis,urls,hashtags,users,words,unique_words,chars,stopwords,punctuations,numerics,upper,title
4344,0,0,0,3,25,21,135,8,4,2,0,4
6529,0,0,0,1,30,29,208,9,23,0,0,2
2591,0,0,0,4,5,2,30,0,1,0,0,1
3826,0,0,0,2,10,9,61,3,2,0,0,3
1998,0,0,0,1,17,15,96,5,0,0,0,1
5614,0,1,0,1,7,7,35,2,0,0,0,1
10726,0,0,0,1,4,4,19,0,4,0,0,1
77,0,0,1,14,20,7,126,0,3,0,0,2
2689,0,0,0,4,14,11,70,5,2,0,1,2
2328,0,0,0,2,45,41,261,10,16,0,2,9
6458,0,0,0,2,4,3,22,0,1,0,0,1
12855,0,0,0,5,23,18,140,5,2,0,0,1
6091,0,0,0,1,34,31,266,2,18,0,2,29
119,0,0,0,3,13,11,68,4,0,0,0,2
7861,0,0,0,2,27,26,150,8,2,0,0,3
3626,0,0,0,1,31,28,148,14,0,0,1,1
7272,0,0,0,1,22,20,138,8,5,0,0,4
5698,0,0,0,1,16,16,81,7,2,0,0,2
92,1,0,0,1,11,11,55,2,2,0,0,3
13146,0,0,0,2,17,13,98,7,7,0,0,5
5577,0,0,0,3,35,28,206,13,5,0,4,2
3738,0,0,0,1,7,7,43,2,2,0,0,1
2231,0,0,0,1,8,7,34,5,0,0,0,1
6119,0,1,0,0,10,10,42,4,3,0,0,0
12330,0,1,1,0,50,43,237,19,5,2,3,7
9284,0,0,0,1,34,29,196,10,4,0,0,1
5376,0,0,7,5,33,25,185,6,4,0,2,7
4683,1,0,0,1,19,16,85,9,0,0,0,0
9289,0,1,0,2,29,27,197,8,8,2,0,2
6263,0,1,1,1,7,7,51,2,1,0,0,0
11828,0,1,1,3,11,9,58,3,1,0,1,1
3391,0,1,1,1,8,8,45,0,1,0,1,1
4688,0,0,0,5,24,19,133,8,0,0,0,6
12988,0,0,0,3,42,34,222,22,5,0,1,3
10643,0,0,0,2,18,16,105,7,2,0,0,3
8254,0,1,0,6,15,10,86,0,2,0,8,0
2343,0,1,1,0,23,23,147,7,0,0,0,1
7973,0,0,0,1,5,5,19,3,0,0,0,0
957,0,0,0,1,11,11,56,4,2,0,0,1
11167,0,0,0,15,19,5,112,1,1,0,0,1
8758,0,0,0,1,9,9,51,3,3,0,0,2
7802,0,1,0,2,13,12,63,4,0,0,0,2
2764,0,0,0,1,22,21,129,11,0,0,0,1
696,0,0,1,3,50,45,277,20,7,1,1,5
7169,0,0,0,2,11,10,71,4,3,0,0,0
6117,0,0,0,1,3,3,22,0,1,0,0,1
2410,0,0,0,1,16,16,80,7,4,0,1,2
9319,0,0,0,2,25,23,130,8,8,0,1,7
7737,0,0,0,1,4,4,22,1,3,0,0,1
11521,0,0,0,1,33,29,185,13,5,0,2,5
11197,0,0,0,2,8,7,43,2,1,0,0,1
12822,0,0,0,1,28,26,154,8,2,0,0,2
12633,0,0,0,1,14,14,86,5,13,0,0,1
3832,0,0,0,1,15,14,75,7,4,1,0,0
866,0,0,0,2,36,32,228,13,10,0,0,3
2577,0,0,1,5,37,31,210,7,5,0,16,4
12224,0,0,0,1,12,12,62,5,2,0,0,2
10123,0,0,1,5,33,27,187,9,11,0,0,5
12496,0,0,0,1,39,34,208,10,3,0,2,8
11323,0,0,0,1,18,16,90,8,1,0,1,3
3898,0,0,0,2,34,30,162,12,2,0,3,4
5347,0,0,0,2,6,5,31,1,0,0,0,1
189,0,0,0,2,29,26,166,9,2,0,1,3
3001,0,0,0,2,7,6,42,1,1,0,1,0
5155,0,0,0,1,26,26,136,8,7,0,0,2
11017,0,0,0,1,9,9,58,2,5,0,0,4
5179,0,0,0,0,15,14,67,7,3,1,0,1
3696,0,0,3,1,44,39,286,0,25,1,40,1
7005,0,0,10,0,30,28,202,6,2,0,0,0
11743,0,0,0,1,27,24,145,13,9,0,0,1
10768,0,0,0,2,38,36,221,14,2,0,2,5
7119,0,0,0,0,52,38,288,21,12,0,0,5
10404,0,0,0,4,19,16,86,8,0,0,0,2
13089,0,1,0,3,13,11,87,2,1,0,0,1
6299,0,0,0,1,6,6,38,2,3,0,0,1
5132,0,0,0,1,20,19,123,5,3,0,0,3
12093,0,0,0,11,26,16,164,5,6,0,1,6
4372,0,1,3,0,17,17,92,1,2,2,2,9
1443,0,0,3,0,36,30,193,9,7,1,6,9
2348,0,0,0,1,16,13,86,7,2,0,0,0
1501,0,0,0,1,4,4,22,0,1,0,1,1
8696,0,0,1,0,21,19,129,5,1,0,1,1
9727,0,0,0,1,13,12,72,6,1,0,0,3
5301,0,0,0,1,2,2,11,0,0,0,0,1
11838,1,0,0,49,64,15,380,5,2,0,1,3
5583,0,0,0,1,14,14,73,7,2,0,1,1
2461,0,0,0,1,28,26,164,11,0,0,1,4
8790,0,0,0,3,50,44,297,21,5,1,2,1
9178,0,0,0,1,13,13,77,4,1,0,0,2
11088,0,0,0,1,8,8,43,1,1,0,2,2
1312,0,0,0,1,36,33,174,17,1,0,2,3
463,0,0,0,1,18,17,106,6,1,0,1,4
10319,0,1,1,4,42,34,266,10,1,0,0,5
1432,2,0,0,3,59,48,294,16,5,0,3,10
4822,7,0,0,4,27,22,135,11,2,1,0,1
8628,0,1,0,2,53,43,292,20,4,1,4,8
6105,1,0,0,43,45,3,264,0,0,0,0,1
4978,0,1,0,0,24,23,168,2,10,0,0,8
10700,0,1,0,1,42,31,228,13,0,1,1,3
4312,0,0,1,2,16,15,111,2,6,0,0,3
2825,0,0,0,1,15,14,67,7,0,0,0,1
8541,0,0,0,2,8,7,39,2,1,0,0,0
11862,0,0,0,1,19,19,100,5,0,1,1,1
5740,0,0,0,2,18,16,101,6,2,0,0,1
1528,0,0,0,1,37,31,183,16,2,0,1,2
5092,0,0,0,1,9,9,50,3,1,0,0,1
2865,0,0,0,1,25,24,134,7,5,0,0,5
147,0,0,0,1,13,12,83,5,1,0,0,1
5544,0,0,0,1,32,28,154,14,4,0,2,5
5909,0,0,0,1,22,22,127,7,0,0,0,1
3996,0,0,0,3,42,32,229,21,0,0,4,1
1166,0,0,0,2,40,37,238,11,6,0,2,2
6398,0,0,0,1,10,10,61,3,1,0,0,1
8078,0,0,0,1,8,8,44,3,1,0,0,1
3352,0,0,0,1,12,12,75,0,3,0,4,1
1807,0,0,1,4,30,25,198,10,2,0,0,6
12746,0,0,0,1,47,46,286,11,8,0,5,7
4670,2,0,0,2,29,25,173,10,0,0,0,3
1094,0,0,0,1,19,14,92,10,3,0,0,0
6318,0,0,0,1,13,13,59,5,2,0,0,2
4955,0,2,3,1,32,26,193,5,4,0,2,7
7809,0,0,0,1,7,7,44,1,1,0,0,1
9613,0,1,0,4,9,6,45,2,1,0,0,1
10153,0,0,0,1,15,15,89,5,1,0,0,2
8322,0,0,0,1,5,5,27,1,4,0,0,1
488,0,0,0,4,36,27,200,18,10,0,0,2
1353,0,0,0,1,18,16,83,10,2,0,1,2
9119,0,0,0,6,32,24,184,10,2,0,0,2
2217,0,1,3,1,16,16,114,2,0,0,1,8
10152,2,1,0,1,10,10,47,3,1,0,0,1
4185,0,2,1,1,12,10,68,5,2,0,1,2
8413,0,0,0,2,22,19,114,9,1,0,0,1
6990,0,0,0,1,14,14,87,3,2,0,0,1
4394,0,0,0,1,17,16,82,5,3,0,0,4
4304,0,0,0,1,21,19,149,5,5,0,0,4
8809,0,0,0,1,33,33,238,10,11,0,0,6
2805,0,0,0,1,8,8,48,1,3,0,0,1
8186,0,0,0,1,2,2,13,0,1,0,1,0
1037,0,0,0,1,20,19,115,6,3,0,0,3
499,0,0,0,1,49,43,286,19,6,0,2,7
3364,2,0,8,1,15,15,116,1,1,0,2,0
7483,0,0,0,1,41,36,226,16,6,0,3,8
3224,0,0,1,1,23,23,136,10,3,0,1,3
5430,1,1,0,1,22,21,138,5,5,0,0,3
10296,1,1,0,1,8,8,34,2,2,0,0,1
3270,0,0,0,1,6,6,44,2,1,0,0,1
5968,0,0,0,50,55,6,323,1,0,0,0,2
2035,0,0,0,1,39,38,199,15,6,0,1,15
10370,0,0,0,5,52,38,301,19,4,0,1,12
4469,0,0,0,1,24,23,116,10,2,0,0,4
12920,0,0,0,4,16,13,85,7,4,0,1,2
8546,0,0,0,1,2,2,10,0,0,0,0,1
11410,1,0,0,2,4,3,21,0,1,0,0,1
10908,0,0,0,1,12,12,58,4,0,0,0,1
1810,0,0,0,2,17,13,76,5,1,0,3,2
10810,0,0,5,0,16,15,95,7,3,0,0,0
10488,0,0,0,1,16,16,85,7,3,0,1,2
3282,0,0,0,1,37,33,176,16,1,0,2,3
8778,1,0,0,1,10,10,40,3,2,0,1,2
12474,0,0,0,1,6,6,24,0,0,0,5,1
3284,0,0,0,1,11,11,62,3,1,0,0,1
11897,0,0,0,6,47,41,275,15,7,0,0,5
5209,4,1,1,1,21,17,101,3,7,0,5,0
2049,0,0,0,1,42,35,276,18,6,0,1,2
1160,0,0,0,4,55,44,301,23,10,0,2,2
10341,0,0,2,4,18,15,93,2,4,0,3,1
5851,0,0,0,1,12,12,52,5,0,0,0,1
727,0,0,0,1,52,39,280,22,12,0,0,5
6319,0,0,0,0,19,19,121,3,4,1,1,4
11018,1,0,0,1,14,14,66,3,0,0,0,0
357,0,1,0,1,30,28,172,12,4,0,1,3
2791,1,0,0,1,5,5,23,1,0,0,0,1
5248,6,0,0,2,6,5,33,1,1,0,0,1
13234,4,0,0,46,52,7,329,1,3,0,0,1
9935,0,0,0,1,10,9,49,0,3,0,7,0
6343,0,0,1,2,25,23,140,10,3,0,0,1
7637,0,0,0,2,14,11,97,6,2,0,0,1
7489,0,0,0,1,41,34,225,13,4,0,0,4
6359,2,0,0,50,72,21,449,6,11,0,2,6
561,0,0,0,1,22,21,128,8,2,0,0,4
3673,0,0,0,2,44,40,225,14,3,1,0,5
12057,0,0,0,1,10,10,58,3,1,0,0,2
7577,3,0,0,2,10,9,51,2,0,0,0,2
11642,0,0,0,2,48,39,271,19,4,0,0,2
9945,2,0,0,3,12,10,63,4,1,0,0,2
9717,0,0,0,1,11,11,68,3,1,0,0,1
3072,0,0,0,3,19,17,113,3,5,0,0,4
6198,0,0,0,1,6,6,36,1,4,0,1,1
3118,0,0,0,1,10,10,53,3,1,0,0,1
4376,0,0,1,2,12,11,60,1,2,0,1,4
5178,0,0,0,1,20,18,84,11,1,0,0,2
1148,0,0,0,1,16,15,72,8,1,0,1,0
6982,0,0,0,2,6,5,32,1,0,0,0,0
428,0,0,0,49,72,22,406,9,6,0,0,1
6237,0,1,6,1,13,13,121,2,0,0,1,1
1122,0,0,0,1,8,8,43,2,0,0,1,2
6730,0,0,0,1,48,35,273,20,0,0,10,3
4179,0,0,0,2,6,5,29,2,0,0,0,2
6501,0,0,0,2,39,28,222,15,0,0,0,3
11001,3,0,0,2,14,13,75,3,1,0,0,3
4141,0,1,0,1,8,8,53,1,2,0,0,1
1573,0,0,0,1,15,15,87,6,1,0,0,1
9777,0,0,0,1,25,25,134,6,1,0,3,4
10945,0,0,0,3,23,18,122,8,8,0,1,7
25,0,0,0,1,22,15,119,12,4,0,0,1
8035,0,0,0,4,50,41,302,20,4,0,2,3
9763,0,1,0,3,39,34,213,17,4,0,1,3
2712,0,0,0,1,26,21,126,7,11,0,0,1
1463,0,0,0,2,30,23,156,8,4,0,0,2
10747,0,0,0,1,34,30,172,19,1,0,1,3
12757,0,0,0,3,7,5,32,2,0,0,0,0
10218,0,0,0,1,21,19,93,5,6,0,1,3
8415,0,0,0,1,5,5,42,1,1,0,0,1
11691,0,0,1,2,11,10,70,0,2,0,0,2
385,0,0,1,2,6,5,43,0,1,0,0,1
5009,0,0,0,4,32,25,160,12,3,0,0,5
8886,0,0,2,2,10,8,48,0,3,0,0,4
1564,0,0,0,1,23,21,123,7,2,0,1,5
12027,0,0,0,1,7,7,50,0,2,0,0,1
13191,0,0,0,1,38,32,230,14,12,0,0,5
4071,0,0,0,0,44,36,222,16,9,0,0,5
1419,0,0,0,5,20,16,106,8,2,0,0,2
2041,0,1,0,1,11,10,46,6,1,0,0,1
11531,0,0,0,2,20,18,99,12,1,0,0,1
5868,0,0,0,1,13,13,85,4,5,0,0,1
12077,0,0,0,2,17,16,101,6,2,1,0,2
10963,0,0,0,2,17,16,84,7,1,0,0,1
9867,2,0,0,1,23,22,131,8,2,0,2,2
7044,1,0,0,1,4,4,20,0,0,0,2,0
6286,0,0,0,5,27,23,143,9,3,0,1,2
8664,1,0,0,1,14,14,84,3,0,0,1,1
6110,0,0,0,2,6,5,29,1,1,0,0,1
7142,0,0,0,1,7,7,45,1,1,0,0,1
10249,0,0,0,1,2,2,16,0,0,0,0,1
12555,0,0,0,3,48,40,267,22,8,0,3,4
3181,0,0,0,1,14,14,83,5,1,0,0,2
4907,0,0,0,2,18,17,93,5,2,0,0,7
9415,0,0,0,1,8,8,65,1,0,0,0,0
2738,0,0,0,3,17,15,89,5,2,0,2,3
9528,0,0,0,2,23,19,121,11,2,0,0,4
4883,0,0,0,2,33,30,180,8,8,1,1,7
590,0,0,0,1,26,25,152,3,9,0,11,3
10294,0,0,0,50,53,4,317,0,0,0,0,2
7144,0,0,0,1,7,7,37,3,0,0,0,2
7573,0,0,0,2,29,24,177,9,2,0,0,3
5165,0,0,0,1,20,19,129,3,2,0,0,2
4491,0,0,0,1,23,23,132,7,7,0,0,0
275,0,0,0,1,13,12,60,7,0,0,0,1
13000,0,0,0,2,15,14,81,4,1,0,0,1
4723,0,0,0,2,34,30,201,14,2,0,2,3
6890,0,0,0,1,20,19,124,6,1,0,3,1
8160,0,1,1,1,24,24,121,6,9,0,3,5
9080,0,0,2,5,44,39,276,14,2,0,0,2
4293,0,1,0,1,16,16,98,6,2,0,0,3
3167,0,0,0,1,50,41,259,21,3,0,2,3
4851,0,0,0,0,11,11,45,5,4,0,0,0
9912,0,0,0,1,4,4,21,0,1,0,0,0
9764,0,0,0,5,40,33,240,12,3,0,1,4
2460,0,0,0,1,4,4,17,1,0,0,0,0
3865,0,1,0,1,42,38,234,17,4,0,0,9
11602,0,0,1,2,11,10,76,2,2,0,0,1
11837,0,0,0,4,47,38,263,19,7,0,0,7
3816,0,0,0,1,21,20,133,7,3,0,1,2
6937,0,0,0,1,18,18,106,8,1,0,0,2
986,0,0,0,3,25,19,166,10,8,0,1,3
12720,0,0,0,1,13,13,73,5,1,0,1,3
1155,0,0,0,1,11,11,73,6,5,0,0,1
7607,0,0,0,3,11,8,53,4,0,0,0,1
12373,0,0,0,2,48,40,277,14,17,0,5,2
1478,0,0,0,1,10,10,44,4,2,0,0,1
4321,0,0,0,1,20,20,102,6,1,0,0,2
2537,0,0,1,1,3,3,27,0,4,0,1,0
8582,0,0,0,2,23,22,122,11,4,0,0,2
4761,0,0,0,2,7,6,39,1,0,0,0,2
311,0,0,0,2,23,21,126,9,3,1,0,3
7152,0,0,0,1,15,15,82,5,3,0,0,1
3468,1,0,0,1,27,26,132,14,0,0,0,1
10728,0,0,0,1,10,10,55,3,1,0,0,1
11170,0,0,0,1,8,8,43,0,0,0,0,0
11021,0,0,0,2,3,2,25,0,1,0,0,0
4630,0,0,0,5,31,26,189,7,3,0,0,2
4937,0,1,0,1,14,14,84,4,2,0,0,0
2653,0,0,0,1,20,18,115,9,3,0,0,3
3521,0,0,0,3,57,52,293,22,10,1,0,5
10762,0,0,0,1,9,9,42,1,1,0,0,2
3872,0,0,0,1,31,31,158,9,4,0,0,3
6536,0,0,0,3,13,11,74,3,0,0,0,1
1144,0,1,0,0,8,8,34,2,3,0,0,1
7928,0,0,0,1,51,48,285,17,3,0,0,3
8366,0,0,0,2,36,34,206,12,4,0,2,4
2193,0,0,0,50,73,21,409,9,16,0,0,2
6624,0,0,0,1,4,4,17,1,1,0,0,1
11340,0,0,0,1,52,43,262,17,9,0,2,5
8261,0,1,1,1,21,20,124,8,4,0,1,2
3095,3,0,0,1,41,36,229,15,16,0,0,4
3820,0,2,0,0,18,17,129,4,8,0,0,7
4899,8,0,0,4,5,2,39,0,0,0,0,1
5402,1,0,0,10,16,7,112,0,5,0,1,4
7490,1,0,0,1,15,15,60,3,1,0,3,7
8674,0,0,0,1,47,40,241,20,1,0,1,3
9335,0,0,2,1,22,20,106,6,4,0,1,4
10834,0,0,0,2,5,4,28,1,1,0,0,1
5985,0,0,0,2,50,47,290,12,10,0,6,4
12129,0,0,0,2,9,8,44,3,1,0,0,2
1422,0,0,0,1,10,10,47,3,1,0,0,1
12364,0,0,0,1,7,7,38,1,0,0,0,3
2617,0,0,0,1,8,8,33,3,2,0,0,1
11292,3,1,0,47,58,12,349,5,5,0,0,1
7648,3,0,6,1,24,24,195,3,5,0,11,4
7660,0,0,2,3,46,43,275,16,3,0,1,4
11720,0,0,0,5,19,15,109,6,0,0,0,0
7224,0,0,0,3,19,17,117,5,2,0,1,2
4438,0,0,0,2,7,6,36,1,1,0,0,1
12940,0,1,1,0,6,6,65,1,31,0,0,0
2685,0,0,0,1,42,40,242,12,3,0,0,11
4292,0,1,0,1,26,24,159,9,9,0,0,0
6153,0,0,0,4,20,17,109,8,3,0,0,4
771,1,0,0,1,3,3,16,0,0,0,0,1
10506,0,0,0,1,7,6,38,3,8,0,0,1
7770,0,0,0,1,41,40,267,15,5,0,1,7
7581,0,0,0,1,9,9,41,5,0,0,0,1
12677,0,0,4,0,42,40,280,6,0,0,0,19
4503,0,0,0,3,30,28,213,10,9,0,0,2
2291,1,2,4,0,35,33,229,10,3,0,1,8
8912,0,1,2,0,16,16,103,0,7,0,15,1
393,0,0,0,2,17,15,88,5,2,0,0,3
3933,0,0,0,1,28,25,151,7,4,0,0,3
2302,0,0,0,1,43,42,203,20,4,0,1,4
6272,0,0,0,2,28,23,124,13,0,0,1,2
9927,0,0,0,1,25,23,134,14,5,0,0,3
856,0,0,1,0,15,15,101,2,5,0,1,6
2964,0,0,0,5,9,5,46,2,0,0,0,1
12547,0,0,0,5,46,38,269,15,6,1,0,6
2651,0,0,0,1,13,13,67,6,0,0,0,1
11181,0,0,3,1,30,27,194,15,2,0,0,1
11284,0,0,0,1,10,9,45,4,0,0,0,1
9618,0,0,0,1,28,27,185,13,9,0,0,2
9209,0,0,0,1,13,13,74,5,5,0,0,0
2993,0,0,0,1,50,43,278,18,3,0,3,8
8055,0,0,0,2,19,18,101,6,2,0,0,3
10870,0,0,0,1,31,23,145,6,0,2,7,3
1456,0,0,0,3,54,37,257,27,11,0,3,7
6028,0,1,0,1,28,27,123,13,4,0,0,1
931,1,0,0,2,11,10,59,2,5,0,0,0
4412,0,0,0,2,18,17,107,6,7,0,1,2
8779,0,0,2,0,42,38,281,11,12,0,1,10
8371,0,0,0,3,16,14,73,8,1,0,0,0
212,0,0,0,1,8,8,50,2,0,0,0,1
2812,0,0,0,1,42,38,233,14,4,0,1,2
12890,0,1,0,10,24,15,145,5,4,0,0,2
8347,0,1,0,1,3,3,15,0,1,0,0,0
1049,0,1,1,1,30,26,154,16,3,0,0,1
4389,0,0,0,2,26,24,184,8,22,0,0,2
7382,0,0,0,1,5,5,42,0,0,0,0,3
4673,0,0,0,3,8,6,49,0,5,1,0,1
11269,0,0,0,3,28,21,152,14,3,0,0,1
12484,0,0,2,5,36,29,193,11,9,1,2,5
11174,0,0,0,4,49,38,290,18,5,0,0,2
6611,0,1,0,1,25,25,132,3,1,0,0,0
5047,0,0,0,1,4,4,20,1,1,0,0,1
283,0,0,0,1,6,6,33,1,0,0,0,3
12313,1,0,0,2,38,27,164,20,4,1,0,0
6261,0,0,0,4,39,31,291,8,15,0,1,5
3015,0,0,0,1,50,50,284,17,12,0,0,7
4497,0,0,0,2,30,27,148,6,5,1,1,4
11864,0,1,0,1,25,25,137,4,3,1,0,4
10420,0,0,2,7,15,9,93,2,0,0,0,3
5201,0,0,0,2,17,16,86,8,0,0,0,0
7856,0,0,0,1,20,19,100,5,5,0,0,2
2546,0,0,1,0,26,26,163,9,6,1,0,5
9839,1,0,0,1,6,6,30,1,0,0,0,2
3755,0,0,0,0,8,8,37,3,2,0,0,0
1281,3,1,0,1,30,25,169,12,2,0,0,3
11701,0,0,0,2,8,7,50,1,2,0,0,3
13070,0,0,0,1,3,3,21,0,1,0,1,1
2598,0,0,1,1,39,37,210,12,5,0,2,7
6930,0,0,0,1,38,35,207,13,5,0,1,6
10856,0,0,0,2,17,15,88,6,1,0,0,1
7101,0,0,0,1,16,16,71,5,2,0,0,1
10357,0,0,0,1,15,14,80,9,1,0,0,1
6207,0,0,0,3,46,40,244,16,5,0,2,4
9458,0,0,0,1,24,23,122,10,3,0,0,5
1398,0,0,1,1,11,11,59,3,1,0,1,3
1856,0,0,1,2,5,4,39,0,4,0,0,0
2715,0,1,2,0,38,35,197,13,3,1,1,4
3153,0,0,0,6,53,41,306,23,8,0,0,8
2033,0,0,0,2,47,39,237,17,5,0,2,6
11771,0,0,0,2,32,30,195,11,3,0,2,3
5234,0,0,0,3,16,13,87,6,3,0,0,2
2081,0,0,0,1,15,13,82,6,6,0,0,2
3091,0,0,0,1,33,30,166,13,8,1,0,1
13054,0,0,0,2,34,32,167,19,2,0,0,2
10421,3,0,0,15,22,8,137,2,0,0,2,2
7059,0,0,0,1,11,11,54,2,1,0,2,1
11961,0,0,0,2,9,8,45,3,1,0,0,3
11352,0,1,0,3,11,9,58,3,0,0,0,1
7879,0,0,0,1,36,32,195,13,4,0,0,1
6113,1,0,0,2,18,16,97,6,3,0,0,4
12826,0,1,6,1,27,27,185,1,2,0,0,17
10099,0,0,0,1,4,4,17,0,1,0,0,0
1693,0,0,0,1,5,5,26,0,1,0,0,2
10493,1,1,2,2,42,39,219,12,10,0,1,4
4450,0,0,0,1,45,39,226,19,7,2,0,6
11952,0,0,0,1,11,11,56,4,0,0,0,2
10555,0,0,0,5,31,21,156,12,1,0,0,3
1715,0,0,0,1,7,7,39,1,0,0,0,1
7441,0,0,0,2,35,27,162,14,3,0,0,4
2360,0,1,0,1,14,14,90,3,11,0,0,1
125,0,0,0,1,5,5,28,1,1,0,0,1
3425,0,0,0,2,52,46,291,17,9,0,1,6
12941,1,0,0,0,32,29,162,14,4,0,2,4
10231,0,0,0,1,10,10,47,5,0,0,0,1
3786,0,0,12,2,33,31,256,9,3,0,2,2
5801,0,0,0,1,24,22,122,10,0,0,1,3
3961,0,0,0,1,17,11,66,2,2,0,0,1
4369,0,0,0,1,32,29,172,13,2,0,0,2
465,0,0,0,3,19,13,87,10,0,0,0,1
9042,0,0,0,1,3,3,14,0,0,0,2,0
10259,0,0,1,2,7,6,40,1,0,0,1,1
8089,0,1,0,1,37,33,198,14,4,0,0,4
2893,0,0,0,1,21,21,84,10,5,0,1,3
2697,0,0,0,4,16,13,83,6,2,0,2,2
6184,0,0,0,1,19,17,89,9,3,0,0,3
3806,0,0,0,4,36,27,190,14,3,0,0,2
12422,0,0,0,10,25,13,161,5,2,0,0,2
3501,0,0,0,1,17,16,126,4,10,0,0,5
12578,0,0,0,1,27,24,139,10,4,0,1,6
7003,0,0,0,1,11,11,51,5,1,0,1,1
2770,1,0,0,1,8,8,36,4,0,0,0,1
1358,0,0,0,1,30,25,158,16,6,0,0,1
1014,0,0,0,1,5,4,24,0,3,0,2,0
8597,0,0,0,1,17,17,105,6,6,0,0,6
4368,0,0,0,1,2,2,13,0,0,0,0,1
2570,0,1,3,1,8,8,53,3,0,0,0,0
11980,0,0,0,1,39,38,201,13,13,2,4,4
4061,0,0,0,1,43,37,244,14,7,0,0,5
7162,0,0,0,1,5,5,24,2,0,0,0,1
2979,0,0,0,1,23,22,109,10,2,1,1,2
9584,0,1,0,2,10,9,66,2,0,0,0,0
8311,0,1,2,0,7,7,37,0,1,0,1,2
8422,1,0,0,2,6,5,26,1,0,0,0,1
5992,0,0,0,1,46,38,210,15,8,1,4,5
8941,1,0,0,0,29,28,144,11,5,0,1,5
7671,0,0,1,1,12,11,79,5,0,0,0,0
1970,0,0,0,2,46,36,259,24,18,0,0,2
6618,0,0,0,2,21,19,105,0,0,0,19,1
5005,0,1,0,4,8,5,43,1,0,0,0,1
1612,0,0,0,2,32,28,178,13,4,0,0,2
8554,0,0,0,7,19,13,103,6,1,0,0,2
11362,0,0,0,1,28,26,157,12,3,0,0,3
4013,0,0,0,1,9,9,52,2,1,0,0,1
7807,0,0,0,1,4,4,20,1,4,0,1,1
2458,0,0,2,1,15,14,139,4,22,0,1,4
2562,0,0,0,1,5,5,30,0,1,0,1,1
4717,2,0,0,1,19,19,108,6,2,0,0,3
12452,0,0,0,1,27,25,136,10,2,0,0,2
5683,0,0,0,3,19,16,92,8,0,0,0,1
6444,0,0,0,2,12,11,61,5,1,0,1,1
6347,0,0,0,6,17,11,98,2,2,0,1,3
316,0,0,0,1,19,17,81,10,0,0,0,1
7894,0,0,0,1,4,4,22,1,1,0,0,2
10233,0,0,0,1,13,11,61,6,1,0,0,1
700,0,0,0,1,5,5,26,3,0,0,0,0
2005,0,0,1,1,13,12,62,0,4,0,10,0
1341,0,0,0,1,18,16,112,6,3,0,3,3
12192,0,0,0,1,16,16,95,4,4,0,0,3
10828,0,0,0,2,17,14,102,9,1,0,0,2
6942,0,0,0,5,11,7,60,2,2,0,0,1
114,0,1,0,2,49,42,257,17,10,0,0,5
9134,0,0,0,5,50,37,249,16,14,0,3,3
6729,0,0,0,2,31,23,154,15,2,0,0,3
3355,0,0,0,2,21,18,106,7,3,0,0,4
11590,0,1,0,1,13,12,70,4,2,0,0,2
11633,0,0,0,2,21,19,113,6,3,0,0,3
12397,0,1,0,1,7,7,42,2,4,0,0,1
8273,0,0,0,9,14,6,76,1,1,0,1,2
11747,0,0,0,3,25,21,155,6,2,0,0,6
2530,0,0,0,3,9,7,56,1,0,0,0,2
4728,0,0,0,1,21,21,124,9,3,0,0,5
2792,0,0,0,2,15,14,67,5,2,0,1,3
1584,0,0,0,3,7,5,36,1,1,0,0,1
7636,0,0,0,1,19,18,96,10,0,0,0,2
6054,0,0,0,2,36,31,172,11,3,0,0,4
7175,1,0,0,1,4,4,16,0,0,0,0,1
3844,0,0,0,1,15,15,68,6,0,0,2,2
10692,0,0,0,2,17,15,87,6,1,0,0,7
8191,0,0,0,1,9,9,52,4,3,0,0,0
12944,0,0,0,1,6,6,35,2,2,0,0,0
11519,0,0,2,0,30,25,204,8,22,0,3,4
1238,0,0,0,3,52,45,275,19,8,0,0,5
10609,0,0,0,1,10,10,60,5,1,0,0,0
12214,0,0,0,1,21,17,101,12,1,0,0,0
670,0,0,0,1,8,8,41,0,0,0,7,0
1058,0,1,0,0,27,27,167,10,0,0,3,4
2230,0,0,0,1,15,15,104,4,2,0,0,2
7937,0,0,0,2,46,37,252,18,4,0,0,4
9557,3,0,0,2,13,12,64,1,1,0,0,2
10564,0,0,0,2,13,11,82,4,2,0,0,2
4533,0,0,0,1,5,5,27,2,0,0,0,1
9478,0,0,0,3,11,9,75,3,1,0,0,1
12203,0,0,0,2,6,5,32,1,0,0,0,1
12334,0,0,0,2,8,7,34,1,2,0,0,2
2059,4,1,3,5,17,13,102,3,0,0,1,2
5286,0,0,3,0,24,24,167,6,7,0,1,4
1912,0,0,0,1,8,8,56,0,18,0,7,1
4798,0,0,0,0,20,19,94,8,2,0,0,1
3605,0,0,0,3,12,8,56,5,1,0,1,1
2644,0,0,0,1,41,33,200,24,0,0,0,1
4125,0,0,0,1,9,9,50,3,2,0,0,0
10471,0,0,1,2,12,11,78,2,1,0,0,1
716,0,0,0,12,46,33,274,12,4,0,1,11
1989,0,0,0,1,34,32,202,13,5,0,1,3
3393,0,1,1,1,5,5,29,0,0,0,1,1
3423,0,0,0,1,5,5,27,0,0,0,0,2
7758,1,0,0,1,20,19,93,8,0,0,0,1
1792,0,0,0,2,14,13,70,5,0,0,0,0
5756,0,0,0,1,7,7,34,3,0,0,1,1
11762,0,0,0,2,25,23,147,9,2,0,1,3
